id,x,y
BEJ,197.9702833474295,422.4166823307745
TAJ,301.9938981591287,506.25086427052526
HEB,68.11354351463851,-64.62739169949107
SHX,34.057440475591704,44.09539814143339
ZH,-3932.268553617367,-1254.6283557456281
NMG,75.2149072376824,48.9049921708084
LIA,-91.44257601192811,320.5216873681136
JIL,46.4224731316801,74.53336266624792
HLJ,4.819758004061654,255.4145058072902
SHH,210.01351720176604,1170.4410064127724
JSU,-43.7923604248887,-6.141601141122879
ZHJ,76.15932266934111,-42.30160137095504
ANH,146.36863831955952,-90.9310877339426
FUJ,185.63752544097744,-87.18214064904834
JXI,175.37014288720673,-93.69997429946659
SHD,73.73940905628773,-75.6799480511811
HEN,165.13101287067494,-98.27263397459635
HUB,20.687583227540884,-42.82388813225124
HUN,92.01102840262043,-70.71372368424798
GUD,-13.933018130376382,-13.812998851393672
GXI,249.27649919182636,-123.55496044541229
SCH,607.3923560643053,-442.1831600079904
GUI,278.7502345337505,-146.30891889211364
YUN,184.5965707051327,-90.97783732264102
SHA,207.8265943084054,-94.06296347749984
GAN,173.24911333402093,-22.515269884581834
QIH,170.5505380626962,9.525803248273675
NXA,191.69206654820624,-63.29983272077481
XIN,144.34382270658037,71.53720054944343
