id,x,y
BEJ,137.67918762321108,-859.2893974919294
TAJ,125.51462810971724,-842.7125534931765
HEB,106.72691129635288,73.49671149044731
SHX,113.01685805927119,8.779625320901722
ZH,3098.066409880405,5920.308735977977
NMG,338.4928791754602,213.66543887894656
LIA,9.308867055687857,-470.10188806100405
JIL,180.09436587655415,47.82562090840334
HLJ,-34.49430256103454,-329.3430167570064
SHH,-399.6817543494567,-2353.2678440606883
JSU,79.04145579131666,-5.089115818811621
ZHJ,241.72245398729726,168.99262048712214
ANH,285.00871272737595,218.53251882109646
FUJ,436.30603016777417,306.657515880924
JXI,465.01768237507633,341.86748957031125
SHD,22.574777327877033,12.637757409628708
HEN,181.74812806846572,150.6257938819058
HUB,93.83141664114066,62.17246775922226
HUN,116.37493809350822,93.03247229001876
GUD,51.543279197655366,31.094758600730323
GXI,507.61338190232135,378.07175437994744
SCH,1055.6952147431437,885.5760459738186
GUI,669.1857400497353,493.3687548939331
YUN,492.8009703139238,363.50335478790055
SHA,248.72414060621367,150.4527574892262
GAN,286.50122954756193,124.2343884842536
QIH,389.6339296438538,158.90381641263815
NXA,327.1100470903843,169.74324279210808
XIN,458.18923811221356,307.88035306596663
