id,x,y
BEJ,633.7901525769679,-572.8595983279531
TAJ,612.0549477184796,-561.8083689954512
HEB,64.29356513279086,48.99780766029822
SHX,107.94793901686452,5.853083547267817
ZH,-6196.1328197608045,554.3003088426159
NMG,215.13308052218085,142.44362591929774
LIA,-18.617734111375704,-486.2253187623595
JIL,152.4822307709265,31.883747272268902
HLJ,68.98860512206902,-269.5971321496414
SHH,799.3635086989128,-1660.9987386691669
JSU,-158.0829115826332,-141.9929331535812
ZHJ,144.15451905799702,112.66174699141479
ANH,158.83890415932896,145.68834588073102
FUJ,259.2572308249008,204.43834392061606
JXI,267.6403952444756,227.91165971354093
SHD,-45.14955465575403,-26.462903891808242
HEN,94.78428542384631,100.41719592127056
HUB,57.936125644170374,41.44831183948152
HUN,62.6626151734895,62.02164819334587
GUD,33.59071194913728,20.729839067153556
GXI,289.33355273806467,252.04783625329839
SCH,544.407646212275,590.3840306492126
GUI,384.3391566019725,328.9125032626222
YUN,282.9322105757974,242.33556985860042
SHA,161.86020056948743,100.30183832615084
GAN,214.77447191356958,82.8229256561691
QIH,297.8907684627583,105.93587760842547
NXA,229.1087401712407,113.16216186140544
XIN,280.4344333913807,205.2535687106445
