id,x,y
BEJ,853.523503468958,36.8199120867372
TAJ,830.285161047887,29.435588047189
HEB,11.4035019089445,80.0275441158399
SHX,72.7807244403746,79.9373646984579
ZH,-4802.43339072074,-3954.23118699331
NMG,53.2538883720124,252.46079353686
LIA,328.019105445375,-359.395530150023
JIL,86.2306930109925,129.736932381816
HLJ,238.36852504252,-143.605318735253
SHH,1735.21948007217,-622.022656241777
JSU,-12.9346246003806,-212.096429688119
ZHJ,23.6012042602947,181.428161423368
ANH,10.8793025104002,215.259221351577
FUJ,41.1686585389628,327.588903588175
JXI,30.6639545295484,350.192558020027
SHD,-13.5848189559601,-50.5392942366015
HEN,-2.96973307448698,138.053810832828
HUB,12.1742038350232,70.1879332220525
HUN,1.10041624961808,88.1593855983444
GUD,9.37572610904847,38.3426383668118
GXI,29.1744112395595,382.610598688569
SCH,-26.6189945242756,802.635918726864
GUI,42.8937690096103,504.043794406945
YUN,31.4318845186085,371.199677849549
SHA,44.8879623531352,185.052030888028
GAN,94.846052669423,209.742549553087
QIH,137.825083595774,284.544489371729
NXA,83.761022183122,241.413713079515
XIN,55.6805188645334,343.033786556042
