id,x,y
BEJ,549.2028551126402,-245.13338148037525
TAJ,491.71615225037124,-155.71714577435654
HEB,-96.04844383593769,140.63517775211676
SHX,68.07237360774015,7.271415806540524
ZH,-3637.9944842232403,-712.1690377563825
NMG,122.404217371932,117.11657305858313
LIA,89.00040273862973,-690.47377292998
JIL,83.11926419708871,26.166918730918383
HLJ,153.0931924905654,-196.25141872154552
SHH,793.4836602089514,-1171.5658192380492
JSU,-68.72739244439532,-38.739290553606466
ZHJ,-65.11264539245094,418.09296426007893
ANH,-60.95291854380862,399.3027615476653
FUJ,-34.618057428376225,458.81177222191866
JXI,-9.302064518195404,600.9446239636112
SHD,-74.5297890486344,472.83455393744333
HEN,-61.747897958590485,456.3832364933532
HUB,-64.85765147347638,269.2004705211644
HUN,-76.83689908107961,295.84429843941325
GUD,-77.5046304607438,285.65732771455936
GXI,-20.203911209876573,893.2673172653879
SCH,44.319976478918434,2135.5765079705097
GUI,-23.821286205933124,803.2237314810909
YUN,-14.40163988788942,807.1288128380079
SHA,-29.434379183013352,326.17377295821086
GAN,6.212182374625432,1038.6065460268824
QIH,153.67418377475695,332.7064717827955
NXA,16.27442161921681,473.2564093146235
XIN,221.4170397505096,92.82921002602953
