id,x,y
BEJ,510.0099968239364,1047.75626728722
TAJ,491.08628012306974,940.6288536797529
HEB,22.418628975047028,-66.05815047001529
SHX,133.41646587859003,-15.596570823967092
ZH,-7084.59987915804,-2319.880501908209
NMG,216.3319990991271,-68.57526861613651
LIA,-159.80423272741757,520.9657891324548
JIL,107.81278309907043,39.810438199582734
HLJ,-14.853985528329176,259.48090463447244
SHH,412.5421689534828,2212.2363817718838
JSU,-198.03340967013372,27.90281330656449
ZHJ,232.00653705643748,-89.89359077865285
ANH,227.9418954931161,-131.16545878776674
FUJ,327.9885073430758,-113.5222403358088
JXI,328.4758444362508,-134.71837447761908
SHD,45.15962590687829,-119.24404961167166
HEN,145.51014663781763,-134.10263254105348
HUB,111.88435982200437,-106.40088736105659
HUN,131.76101465261638,-127.06552016071478
GUD,-42.089930293774806,-11.592623571701887
GXI,276.4144719355957,-128.1606238458824
SCH,1680.7332643036352,-1086.6066511223128
GUI,529.506519051072,-202.50214513040768
YUN,346.28843067843206,-132.97413499725712
SHA,213.14414162439317,-68.56243425667326
GAN,155.49847194672674,8.579789696317455
QIH,258.23345851976205,40.6534482783729
NXA,252.5696135489658,78.91047820800527
XIN,342.52956476881144,-120.27609471249306
