id,x,y
BEJ,132.576435385272,-433.754122609267
TAJ,185.186400046002,-497.061491204058
HEB,54.4607577856882,23.6759209199684
SHX,52.3892662917649,-59.1725024264695
ZH,-3633.07259912359,2197.94610830961
NMG,118.894390876358,-11.7533058813175
LIA,-99.7471577689461,-224.464626482698
JIL,44.1827865210133,-67.9424106228103
HLJ,-58.9387084247264,-318.44829148423
SHH,-40.2633419707646,-1146.39705154599
JSU,-58.5092420262321,1.54729910353511
ZHJ,101.865140320092,16.4599746527132
ANH,193.876008381823,60.8759917695897
FUJ,213.444493084063,33.5188554710255
JXI,174.423787621127,29.754463730672
SHD,22.780762153325,21.8694175506262
HEN,126.009761609922,51.1399105201669
HUB,20.9048094137139,16.02396436642
HUN,87.505180767373,32.6118834762633
GUD,-42.5489569631772,-15.9390591424242
GXI,283.158348863822,58.8106883883712
SCH,609.324757224194,243.790545825053
GUI,345.822614657543,76.280719657199
YUN,228.326769255979,42.9608815217637
SHA,172.476258451718,20.3818637640513
GAN,229.033921344892,-19.3130234137961
QIH,207.77215502759,-76.6703108066676
NXA,173.039952691841,-10.0122224009192
XIN,155.597877103803,-46.7062849067414
