id,x,y
BEJ,193.5893659500764,468.9900466037599
TAJ,194.92441803730856,466.37659372980613
HEB,702.7530014346933,-1.1294916318088495
SHX,602.4898360267126,-24.569556788886036
ZH,5364.332525931025,-92.8256901019929
NMG,537.202524489538,-92.91334569649565
LIA,661.6650458106145,357.13957111485064
JIL,591.2065678349658,26.488937733701615
HLJ,590.8219413880433,341.5858969581542
SHH,0.0,1375.3638850341547
JSU,759.502956077682,59.6734635621191
ZHJ,611.4415777045816,-69.19521266006291
ANH,520.4226025663979,-161.25881753079733
FUJ,497.93288797844343,-176.33245470807947
JXI,541.9530074881252,-126.84847368034347
SHD,669.4843449821948,-32.84311710496678
HEN,598.519461090126,-112.51929548015744
HUB,621.3249998760298,-68.47147915874787
HUN,638.8480460654586,-71.92930336526071
GUD,709.0399120166095,21.021524088267928
GXI,424.4221258405572,-256.9657037428736
SCH,183.89159052018886,-594.8002987424044
GUI,344.58171802361096,-314.1155014645077
YUN,392.068542809356,-290.1979917327663
SHA,429.2741298264157,-218.26660223752575
GAN,504.82135192305964,-80.24127943956836
QIH,490.4050884081446,-83.04062691148513
NXA,517.3362639432945,-111.42900101594812
XIN,488.05087698651096,-136.7510252397628
