id,x,y
BEJ,369.595518562796,-678.5192560532597
TAJ,400.3805336091526,-719.6690193830505
HEB,-41.07079418208525,74.51851199808695
SHX,39.09753138717256,-72.44612541736495
ZH,-3327.383706157115,2475.5882696572694
NMG,164.17932547193612,-136.57894776002706
LIA,-82.14712590079203,-585.1428525313822
JIL,67.59061226415189,-72.13153779980541
HLJ,70.42934680881113,-305.8154190148971
SHH,361.15406975054555,-1512.369445067592
JSU,-43.31637736298075,175.9478899108213
ZHJ,74.30504411946804,318.15345302120005
ANH,101.35532005682629,461.02480106293876
FUJ,135.01941778200256,325.97713115505246
JXI,181.28924213783534,528.8337871363569
SHD,55.39071891431548,392.1220669947644
HEN,122.68670402705078,467.26186999139054
HUB,38.78149705224489,317.0751480083517
HUN,57.851599715551686,359.5940857701343
GUD,-1.5827181408432862,208.48323898660158
GXI,246.27892039294605,633.8878480467265
SCH,753.3839881169347,1824.4509379053807
GUI,233.80319313930806,598.0336380790217
YUN,195.14673719193718,528.6882237664518
SHA,75.46307547320498,294.2230781613885
GAN,133.27037973866805,420.24676250127084
QIH,183.62781016267755,17.280342875019908
NXA,295.7907369007006,443.868761891142
XIN,195.7021094104997,-114.48399303210087
