id,x,y
BEJ,258.73328658752206,-369.3241635902248
TAJ,335.6550273953939,-451.61340888441003
HEB,-2.28570628411234,-10.401980357084383
SHX,123.21045815490106,64.8121174029932
ZH,-4039.2410232001835,662.2916853598066
NMG,62.37242257993376,-20.866597458861577
LIA,-31.58842724956415,-230.48734565025256
JIL,35.7689103692507,-48.82508416783846
HLJ,27.23310724237438,-313.0682676844227
SHH,431.92164626714344,-1323.1240508682022
JSU,-105.68516934682762,-78.78787416939466
ZHJ,64.27391729690848,56.842311778376576
ANH,117.02272182911871,97.25791382044292
FUJ,197.44716990159256,156.54141048889153
JXI,194.92024559073528,74.04793284655183
SHD,-42.64034199265847,-30.354537531465155
HEN,84.05528902355023,105.0210268049567
HUB,26.310795085188456,57.598917975819845
HUN,33.96778171230819,48.69633044229289
GUD,-17.983441663313787,8.243661721722319
GXI,255.9683867508715,204.52666008165357
SCH,498.8382260085851,505.8103398237405
GUI,264.20872381456144,205.3596337167575
YUN,321.2226860108723,269.85583371859974
SHA,272.05819365178024,221.52896033460377
GAN,210.19039821034943,13.042407031477588
QIH,158.41913877235984,25.25317523844862
NXA,161.88618944639921,56.82061353527027
XIN,103.7160027290644,43.35459982406372
