id,x,y
BEJ,-792.001533200091,589.127397095658
TAJ,-747.379429678106,637.242582612013
HEB,-22.7147594442034,7.84172030819602
SHX,39.3473140119993,134.982462005407
ZH,1380.68113748176,-6737.78209453987
NMG,140.153833583591,232.522290182733
LIA,-606.605997589137,-99.8904891863511
JIL,-16.3743689279457,90.4738086883244
HLJ,-316.885829492073,9.38356494732439
SHH,-1969.59756488952,677.213609122906
JSU,-141.528597513578,-206.609047928302
ZHJ,115.750238243947,156.022303682741
ANH,169.958599745552,204.336632233506
FUJ,190.334209116723,287.511783827918
JXI,303.013440743036,400.539170155762
SHD,148.564684347713,144.433920408831
HEN,105.306978813714,115.6498097237
HUB,135.94504777995,141.312002264872
HUN,141.635285189801,150.555188848487
GUD,-32.868650246079,-10.322466488729
GXI,168.119882721945,267.780557235882
SCH,485.048147406486,526.94650724484
GUI,436.86009257768,578.993143753033
YUN,228.637412557088,316.224866320155
SHA,99.1376617555232,184.731537431072
GAN,29.3709248083422,213.928736264913
QIH,51.5909522274309,281.629848113205
NXA,40.1837553512631,343.705491963497
XIN,236.297785136769,361.503337936813
