id,x,y
BEJ,-420.987136583349,651.110852030092
TAJ,-396.572528789885,522.303786516234
HEB,57.8175345372158,-69.4722886123514
SHX,-63.7864422365847,44.8817639559637
ZH,3630.79737815252,-919.416520843935
NMG,-144.388297490891,4.52662829067508
LIA,132.35199873268,724.582085364705
JIL,-83.214550761986,38.3560133190462
HLJ,-77.924991015764,303.192002327227
SHH,-356.299007018392,1718.32336994458
JSU,74.62436057325,-10.2011772376313
ZHJ,-37.8120236314639,-138.592677937522
ANH,-37.2859958370678,-131.983799155192
FUJ,-76.5372550085689,-140.736823172734
JXI,-134.532836380728,-173.226602955078
SHD,-41.9143931874459,-157.013725682592
HEN,-50.1488023950544,-148.410355763679
HUB,-2.52968651056221,-96.3051155191576
HUN,2.50928009389407,-107.550529898324
GUD,5.57505706998972,-104.868473125465
GXI,-193.908309122567,-259.456232791249
SCH,-551.698863024897,-591.746127099313
GUI,-168.983150753958,-235.045069682955
YUN,-178.875929852059,-233.248772737524
SHA,-49.8218795127594,-101.538061252006
GAN,-253.715456128068,-292.515901998039
QIH,-225.574422426937,-46.9520707397857
NXA,-128.398430841404,-129.145543250494
XIN,-228.798336531957,80.175861258668
