id,x,y
BEJ,-1121.75692076086,-351.442191725899
TAJ,-911.662796135945,-134.865070131561
HEB,-3.31579628798577,-86.9730262493871
SHX,-133.142735657553,180.539425449465
ZH,7389.42801596689,-3004.38477944215
NMG,-150.600927831878,303.378694927936
LIA,-289.280771188964,-542.014427295361
JIL,-132.644309677314,124.930956737027
HLJ,-226.005060516015,-249.900684115015
SHH,-1977.73035250945,-1459.57153053999
JSU,41.2152582589042,-325.975442306091
ZHJ,-102.99242108858,222.299017537894
ANH,-109.477415736903,278.656216229908
FUJ,-183.015180137823,467.634830117604
JXI,-174.303390636703,461.843791895646
SHD,55.3689001444313,-144.40778405888
HEN,-68.9767823005282,186.396765270928
HUB,-53.824125376294,150.763613738451
HUN,-61.5361081092405,159.553666202842
GUD,-16.3581458064443,-59.103404912197
GXI,-164.373079646781,408.710068859862
SCH,-215.245644825062,611.936291115213
GUI,-262.934666274054,768.390168450477
YUN,-200.308724119338,537.682180792411
SHA,-147.823984138885,296.700298134846
GAN,-166.546492277717,189.091036038169
QIH,-222.180968080381,327.293155783718
NXA,-212.714397251973,304.596650838005
XIN,-177.311744124357,378.21853787933
