id,x,y
BEJ,545.369703577145,406.741406940794
TAJ,575.437219928903,440.115902598957
HEB,-23.6331535721319,-49.6766695595229
SHX,58.360586226724,43.0489684112536
ZH,-720.668791294612,-3612.22214616626
NMG,77.5209862031484,175.268140068557
LIA,614.34017092489,-66.2393930224115
JIL,47.8095255478609,72.6779135080833
HLJ,280.347547343174,83.3034951167524
SHH,1381.80305038883,425.338579882113
JSU,-57.5626955417513,-63.6648973608506
ZHJ,-109.097730954564,37.4280393091272
ANH,-157.882199545057,47.9215761596473
FUJ,-113.714011235076,97.2038246049454
JXI,-183.239050769398,119.961234359812
SHD,-133.274010033562,9.95956191677071
HEN,-160.673503310333,68.5193089208022
HUB,-107.569877675828,2.04849525442438
HUN,-122.450100771685,16.1853216527903
GUD,-69.8401349844857,-25.7207982447827
GXI,-220.591301646889,172.752338443597
SCH,-636.366720096951,541.736350038511
GUI,-208.161883891324,164.43466603735
YUN,-183.645241650267,133.828111800978
SHA,-101.113313606254,41.3561904986827
GAN,-145.259616882179,84.540855231317
QIH,-11.8222155668682,181.528024930286
NXA,-158.514783897419,244.238547911575
XIN,44.11282725009,207.333539245352
