id,x,y
BEJ,-24.185436640333965,-501.25133086680853
TAJ,-10.300914918527196,-612.9353141696204
HEB,1.469223678810073,-8.651027759537998
SHX,172.85942053823877,87.963808781793
ZH,2596.374082250658,3756.5298256005212
NMG,46.38768154977226,-28.320404614850304
LIA,20.30464964550449,-206.28920648885585
JIL,-1.6332740423383392,-66.26600919068792
HLJ,-17.505103908663017,-333.9300381563068
SHH,-277.6338825759322,-1653.995227853948
JSU,67.93311738376445,2.1716625288307654
ZHJ,107.81765436877026,77.14708983967344
ANH,191.52660626061345,131.9996456931439
FUJ,317.36484752461473,212.45994191266905
JXI,251.6442530722835,100.4987719364392
SHD,27.408683505677516,2.309859504703674
HEN,164.50606301813656,142.5358388231293
HUB,70.43412613023105,78.1739651454314
HUN,71.27133504791217,66.09126303907847
GUD,11.559533480698796,22.019777276058154
GXI,412.6448981761063,277.5861172122497
SCH,886.3114261026832,686.4920603574425
GUI,421.5233300642322,278.71663935061713
YUN,527.9442478742445,366.2516811212525
SHA,441.7592227060279,300.6618497793834
GAN,220.18146164170872,17.701316422632782
QIH,177.76419333488317,34.27392232837954
NXA,205.41330469970399,77.11764071528152
XIN,136.92755300793542,58.84140005830105
