id,x,y
BEJ,-1074.0533130459,-382.453052981846
TAJ,-870.165227324408,-169.596568230201
HEB,-19.902181195206,-25.088679213406
SHX,-116.216092516692,194.519105591589
ZH,6761.2947301853,-2605.53752066028
NMG,-128.795102156818,255.360730458728
LIA,-282.507523045741,-606.959698667515
JIL,-122.054061405084,92.6658227369938
HLJ,-198.869613915298,-268.676489595164
SHH,-1754.80463599323,-1350.64437565803
JSU,59.3536106013911,-259.750235050093
ZHJ,-102.662067639253,221.090394789175
ANH,-92.5391649945289,234.006622645846
FUJ,-163.884619296225,400.382929404004
JXI,-153.648302163266,440.194317367167
SHD,36.6621191393015,-95.4614006874803
HEN,-68.54593047333,237.826098684617
HUB,-54.9638465201065,194.135230125071
HUN,-42.4016606401895,141.787601841466
GUD,-17.3097168571644,-63.4403450868199
GXI,-135.196793065312,318.620708750789
SCH,-185.45168850521,629.671276961691
GUI,-246.047793227007,688.307186544002
YUN,-178.423170987228,510.700621161618
SHA,-124.201296981227,262.814149406346
GAN,-136.083797678643,111.324432441213
QIH,-217.245825259652,292.705523704717
NXA,-198.542847329291,273.803052529328
XIN,-172.769812880738,327.646155108151
