id,x,y
BEJ,749.0446196636377,642.8605419163292
TAJ,786.1548060969984,588.7399611463374
HEB,12.650358498630679,20.430890921742073
SHX,123.00725394098394,-68.1005994606383
ZH,-6876.432019873877,136.64052456453425
NMG,195.95930382333114,-187.90865798327496
LIA,36.1157183129269,613.7137777757164
JIL,91.85887245495601,-3.9468427463127354
HLJ,78.92136112007616,307.0441319793533
SHH,1094.2380790476693,1772.1669973120665
JSU,-170.37924152187983,183.54442693372346
ZHJ,126.70935806486332,-147.26104535412702
ANH,161.90321581655175,-210.7765015561722
FUJ,238.55136431998423,-248.96462315171235
JXI,323.9969502587859,-383.76392264386425
SHD,108.1806465486037,-176.7189025325986
HEN,89.62679289909366,-128.18532002777454
HUB,107.91377135711276,-163.72158059182303
HUN,115.67734184885185,-171.30724293731387
GUD,-2.83255619942208,34.33479443344776
GXI,224.19518116426738,-222.95121112638375
SCH,407.22432892344835,-589.1626878315082
GUI,468.60330309629984,-553.6160631044202
YUN,258.1267543972452,-292.64963892741144
SHA,158.3716792496314,-137.37695626141917
GAN,202.21282540258338,-75.75043674266404
QIH,263.36055444265725,-112.33083309428525
NXA,326.4244844738932,-114.87060257504127
XIN,300.60761645102,-310.0909020458944
