id,x,y
BEJ,602.5386103309394,780.5658257686304
TAJ,669.4019986458809,824.4027800640022
HEB,7.346526694565859,-134.74095346539713
SHX,46.003027478493244,54.59099567825005
ZH,-359.5861615012039,2781.562826075675
NMG,125.74917892832958,115.69952365234593
LIA,226.8689014486094,580.7977913655953
JIL,138.39150497846347,122.46552675999979
HLJ,263.83984762036056,481.04654440235646
SHH,1356.4623656708075,2201.3327217767564
JSU,-8.160972113612438,77.04069458771927
ZHJ,2.3464809258664934,-62.16767340175609
ANH,10.3480423083182,-197.58864356611133
FUJ,28.089780078658872,-190.18367280903118
JXI,33.337550340842455,-221.1923476868399
SHD,4.388722276884845,-122.46523497840285
HEN,50.48034585900656,-199.81851376062116
HUB,4.244197265685665,-109.82854435579029
HUN,7.759402445999342,-172.5084444866116
GUD,-4.226935238552594,40.83444442485782
GXI,66.23788522595521,-318.94784832705386
SCH,54.82195421484357,-1012.9500485689468
GUI,57.641220916128994,-329.81282429668346
YUN,44.64085066980709,-222.2756074943025
SHA,37.858638648675075,-188.08600082218314
GAN,73.01322969568884,-124.48225201103394
QIH,157.3646344006016,-7.880617498104676
NXA,71.67503899476668,-156.20366987282307
XIN,211.03706623511977,130.90172150959364
