id,x,y
BEJ,395.942803549395,-188.142187766182
TAJ,422.08693113755,-231.500853481979
HEB,-56.0713283601297,-77.4616800871922
SHX,28.1484282091413,-16.9939466385774
ZH,-1042.24095427356,3340.21789930462
NMG,63.0003774316717,-64.0691879803928
LIA,268.404496987247,79.9162722668106
JIL,67.3103850124883,-73.0673680549025
HLJ,231.29180573307,-9.2111227185257
SHH,1076.0644893967,-190.200084803916
JSU,-9.84001802557605,77.4539584608581
ZHJ,-36.9061811849853,-27.0050807690153
ANH,-86.7227733626208,-110.032308024941
FUJ,-75.7752739142345,-127.82806684067
JXI,-88.0510982417645,-149.33306733078
SHD,-75.1741085396583,-51.2412526609925
HEN,-77.1330198543323,-155.124134963426
HUB,-64.1552092623402,-48.5357418559286
HUN,-89.2054362579702,-85.388010815484
GUD,-4.17153706992628,40.2271313429659
GXI,-124.815415207503,-233.369746810889
SCH,-425.841542872898,-578.92626340807
GUI,-130.351500563019,-230.542688456974
YUN,-87.1641178481129,-161.126174036872
SHA,-73.7468851071818,-136.426031009438
GAN,-43.1336642965949,-137.911835707994
QIH,15.343315981533,-160.400064774584
NXA,-56.4852408882665,-153.251670339329
XIN,79.4152157736126,-140.769587015912
