id,x,y
BEJ,-253.061411084485,454.750605299134
TAJ,-238.368030842032,567.330884997893
HEB,74.3644090786561,17.4894115218977
SHX,-20.9151506108955,71.6022342662822
ZH,-1233.07601700917,-4384.47024589936
NMG,18.334196015719,95.8251139130927
LIA,-338.738614647116,112.407385571202
JIL,-18.8503663370065,79.0964220743306
HLJ,-264.36459371424,178.487118275535
SHH,-939.671504318265,909.642301386787
JSU,-68.2756584054536,-57.2601134674201
ZHJ,140.389454256786,69.8775645932353
ANH,155.171957668087,66.737549801093
FUJ,174.55851843829,112.248482130625
JXI,191.13699865694,114.006575882346
SHD,64.5518734573441,1.45791019855053
HEN,162.191043518879,66.7433652302396
HUB,50.0194047790923,0.15538836931656
HUN,103.616212367372,39.7270525918998
GUD,6.39385783626025,-8.67125524129543
GXI,308.805340424723,179.729534927264
SCH,664.479578287458,245.071148932146
GUI,338.178242038253,185.727697212659
YUN,197.393874070313,121.100517668231
SHA,165.878774963136,109.817812838944
GAN,200.099773038487,171.494535277209
QIH,144.670297040994,153.482225857168
NXA,174.292572407592,141.841830584437
XIN,40.7464051795057,184.544236866144
