id,x,y
BEJ,419.32708385890845,1039.432099932634
TAJ,467.91069655999183,1323.5320862722692
HEB,-59.49141572113348,-26.918492084578446
SHX,50.92040619257522,102.1850837133981
ZH,-3267.0260875475246,314.6891551007767
NMG,124.40258951418481,106.8276848078583
LIA,89.39861159423592,1429.72475013764
JIL,62.223275566892575,147.1913208104435
HLJ,185.245867495209,787.4696006813062
SHH,575.1086261012433,2912.589433458148
JSU,-43.777345295154134,-20.628283514657873
ZHJ,6.172581616033879,-58.928548858080546
ANH,80.81901494437771,-183.79461757146998
FUJ,68.85899517872751,-147.58214438600453
JXI,82.09621762591857,-170.13949024786587
SHD,-18.080840029929615,-98.82323304096961
HEN,15.334270421296152,-116.95165221383417
HUB,-55.95275014585189,-3.316298233711963
HUN,28.277178361448602,-115.07984909649879
GUD,-42.968050754280014,-37.768318166020755
GXI,136.71005137788597,-222.31035545642555
SCH,420.9546417750343,-664.2080836096665
GUI,105.37513847823405,-185.93220308437753
YUN,94.38941587297111,-177.03496390756115
SHA,66.67918815838789,-86.87663067691665
GAN,34.14815323857649,-83.99987865254617
QIH,128.62827679793963,-106.55907015192368
NXA,245.12968560638382,-272.741517008692
XIN,186.27465534908816,-28.55807900662977
