id,x,y
BEJ,235.41847737817255,-407.5729557654399
TAJ,242.3566550841019,-384.7402170830162
HEB,-23.69191992916377,152.85534653522018
SHX,17.147861312041503,-13.540844908729646
ZH,-2472.9269530098595,1058.9608184180438
NMG,159.00975544895098,-118.31240043509351
LIA,-7.363069660229186,-306.7983759549101
JIL,12.04817950795726,-45.590379820461294
HLJ,62.0205637304021,-160.4366175874319
SHH,273.02110498885173,-748.9764128237643
JSU,-73.46155836645735,64.67596549088107
ZHJ,19.95132739038284,207.89543282080598
ANH,137.29679794026583,522.7722735171265
FUJ,46.741046977138446,164.01462149217699
JXI,84.23638949963575,311.51607899879684
SHD,-16.81889904225585,288.4741615131507
HEN,58.124696478217025,353.8501106623529
HUB,9.898065866073441,98.83448821065106
HUN,54.70985616670406,289.6575625022558
GUD,-37.6702124674133,140.9751393133813
GXI,128.74542242175315,388.193688905412
SCH,504.4867343474349,1639.3242318020557
GUI,121.04214250985348,354.5074505577335
YUN,58.25510466162095,241.37414006475444
SHA,38.0003756475301,112.6128285887139
GAN,14.005090061180553,72.46988398223144
QIH,146.79432719342694,-19.509795479396367
NXA,150.40789934353828,285.6804573171534
XIN,135.95604650551522,-89.10111803471082
