id,x,y
BEJ,235.9471155893091,-387.3604377644744
TAJ,302.60646147802805,-435.6529103216765
HEB,46.89329535133217,36.435452804826355
SHX,65.42069366214238,-44.34132504520049
ZH,-4064.4801072850632,1228.8958715123108
NMG,118.09769342916705,18.08179160676493
LIA,-41.0005088065125,-242.1834476230923
JIL,59.64392653201684,-54.87159387008343
HLJ,21.82877860102421,-323.1200862292338
SHH,245.13125207059596,-1120.6060885780971
JSU,-57.06711513117204,-13.002688476063534
ZHJ,94.60704235042502,41.193993684818764
ANH,172.7382925202477,107.02931980158208
FUJ,198.4767493242683,85.37590572094425
JXI,161.60660126027207,72.05756191478747
SHD,16.649540117967224,26.833325588718967
HEN,109.40275679193526,80.77615536360133
HUB,16.280936447686337,20.70530364487318
HUN,76.69184458437856,53.28276061959933
GUD,-37.27077820793541,-25.987620837138728
GXI,259.7466999633947,127.15738066713325
SCH,529.8880602196996,387.2068357307293
GUI,316.12568416706665,159.61384905422227
YUN,210.55442521714454,98.21193879298939
SHA,162.0428694505872,62.49470825773932
GAN,226.67430463367262,38.05640049769529
QIH,220.2921492786681,-22.780999323669427
NXA,170.12224930110378,33.18870467091319
XIN,162.31915281381967,-6.683490016740201
