id,x,y
BEJ,693.8629090250073,904.6629872385375
TAJ,638.3549824748051,615.1856916001796
HEB,3.075870669572094,31.875973092975
SHX,203.25672710949596,-100.15271082070558
ZH,-7091.858741076185,-1486.429210094215
NMG,246.87546095101322,-144.39455592308443
LIA,-92.62890423164116,663.0463501783607
JIL,152.8151971171883,-11.47449951130264
HLJ,20.964809545267386,333.61153481366716
SHH,739.2836860023644,2087.352191560101
JSU,-190.96419235994205,185.8109602157931
ZHJ,206.3157356789322,-129.8240347981104
ANH,204.8356310960994,-146.16757757267055
FUJ,355.13179110269823,-247.07502817603694
JXI,368.17010262298135,-286.05875853499634
SHD,-82.6474114035399,60.219559856362444
HEN,186.76857520109678,-162.410889774523
HUB,151.6267120298864,-133.11217900329746
HUN,112.63735987609272,-95.99192685399943
GUD,-19.939091556114008,62.663676163523185
GXI,286.62234334969645,-194.02309448292158
SCH,497.8224466198428,-427.8446650846937
GUI,580.5531809258257,-444.14446266603994
YUN,427.27864940712976,-331.7874442483005
SHA,247.0688031877217,-153.14779068398877
GAN,174.7314550687786,-19.51532368543772
QIH,341.4215854384219,-127.6854462995464
NXA,315.4496244325396,-121.97913036814818
XIN,323.06902423955125,-181.18448271555772
